text,label
"Hello bhai, kal cricket match dekhne chalein?",0  
"Hi jaan, tumhara din kaisa tha?",0  
"Namaste beta, tumhare project kaise chal rahe hain?",0  
"Hello jaanu, tum mere hero ho.",0  
"Hi jaan, tumse milne ka mann kar raha hai.",0  
"Namaste papa, aapka kaam kaisa chal raha hai?",0  
"Hello jaan, tum mere liye sabse special ho.",0  
"Hi jaanu, tumhara favorite movie dekhte hain.",0  
"Namaste, main Rahul bol raha hoon High Return Investment Agency se. Aapko 30% monthly return milega, bas abhi invest karein.",1  
"Hello, main Sneha bol rahi hoon Wealth Growth Services se. Aapka paisa double hoga sirf 6 mahine mein, abhi invest karein.",1  
"Namaste, main Piyush bol raha hoon Guaranteed Profit Scheme se. Aapko har mahine fixed return milega, bas abhi join karein.",1  
"Hello, main Geeta bol rahi hoon Secure Investment Plan se. Aapka paisa 3 guna hoga ek saal mein, abhi invest karein.",1  
"Namaste, main Manoj bol raha hoon Future Wealth Agency se. Aapko 40% ka guaranteed return milega, bas abhi paisa lagayein.",1  
"Hello, main Priya bol rahi hoon ProfitMax Services se. Aapka paisa bina kisi risk ke double hoga, abhi invest karein.",1  
"Namaste, main Ramesh bol raha hoon Smart Investment Solutions se. Aapko har mahine 25% ka return milega, bas abhi shuru karein.",1  
"Hello, main Sneha bol rahi hoon Wealth Builder Agency se. Aapka paisa 6 mahine mein 3 guna hoga, bas abhi paisa lagayein.",1  
"Namaste, main Pooja bol rahi hoon High Profit Scheme se. Aapko bina kisi risk ke fixed return milega, abhi join karein.",1  
"Hello, main Ankit bol raha hoon Secure Wealth Plan se. Aapka paisa 50% badhega ek saal mein, bas abhi invest karein.",1  
"Namaste, main Rahul bol raha hoon Guaranteed Growth Agency se. Aapko har mahine 30% ka profit milega, bas abhi paisa lagayein.",1  
"Hello, main Sneha bol rahi hoon Wealth Gain Services se. Aapka paisa bina kisi risk ke double hoga, abhi join karein.",1  
"Namaste, main Piyush bol raha hoon Profit Assured Plan se. Aapko fixed monthly return milega, bas abhi invest karein.",1  
"Hello, main Geeta bol rahi hoon Secure Future Agency se. Aapka paisa 3 guna hoga ek saal mein, abhi paisa lagayein.",1  
"Namaste, main Manoj bol raha hoon Wealth Growth Solutions se. Aapko 40% ka guaranteed return milega, bas abhi shuru karein.",1  
"Hello, main Priya bol rahi hoon Profit Booster Services se. Aapka paisa bina kisi risk ke double hoga, abhi invest karein.",1  
"Namaste, main Ramesh bol raha hoon Smart Profit Plan se. Aapko har mahine 25% ka return milega, bas abhi paisa lagayein.",1  
"Hello, main Sneha bol rahi hoon Wealth Multiplier Agency se. Aapka paisa 6 mahine mein 3 guna hoga, abhi join karein.",1  
"Namaste, main Pooja bol rahi hoon High Return Scheme se. Aapko bina kisi risk ke fixed return milega, abhi invest karein.",1  
"Hello, main Ankit bol raha hoon Secure Investment Solutions se. Aapka paisa 50% badhega ek saal mein, bas abhi paisa lagayein.",1  

"Tune mere BF se baat kyu ki? Mujhe sab pata chal gaya hai! Tumhe pata hai na ki mujhe yeh bilkul pasand nahi hai. Tum hamesha aise hi karti ho, mujhe hurt karne ke liye!",0  
"Main tujhse ab kabhi baat nahi karungi, samjha? Tumne jo kiya hai uske baad mujhe tum par bilkul bharosa nahi raha. Tum hamesha apne baare mein hi sochte ho!",0  
"Marja tu, mujhe nahi chahiye tere paise! Tu samajhta hai ki paise sab kuch hai, lekin mujhe tere attitude se problem hai!",0  
"Tune mere peeche kyun jhooti baatein failayi? Mujhe sab logon se sunna pada ki tu mere baare mein kya bol raha tha. Mujhe tujhse yeh umeed nahi thi!",0  
"Main tere saath dosti khatam kar rahi hoon, bas! Tu hamesha mujhe neecha dikhane ki koshish karta hai. Ab aur nahi!",0  
"Tune mujhe dhoka diya, ab mujhe mat call karna! Mujhe pata chal gaya hai ki tu mere peeth peeche kya kar raha tha. Mujhe tujhse baat karne ka koi shauk nahi hai!",0  
"Tu hamesha apne baare mein hi sochta hai, mujhe nahi sunta! Main tere saath apni problems share karti hoon, lekin tu kabhi meri baat nahi samajhta!",0  
"Main tere saath kaam nahi karungi, tu bohot selfish hai! Tu hamesha apna kaam nikalta hai aur mujhe blame karta hai!",0  
"Tune mere secrets sabko kyun bataye? Mujhe tujh par bharosa tha, lekin ab nahi. Tu ek achha dost nahi hai!",0  
"Main tere saath ab aur nahi reh sakti, tu bohot toxic hai! Tu hamesha mujhe neecha dikhata hai aur mujhe guilt feel karwata hai!",0  
"Tune mere dost ke saath kyun flirt kiya? Mujhe sab pata hai! Tu sochta hai ki main kuch nahi jaanungi, lekin mujhe sab kuch pata chal gaya hai!",0  
"Main tere saath ab kabhi nahi milungi, tu mujhe hurt karta hai! Tu hamesha apne baare mein hi sochta hai aur mujhe ignore karta hai!",0  
"Tune mujhe kyun ignore kiya jab mujhe teri zarurat thi? Main tere liye hamesha available thi, lekin jab mujhe teri zarurat thi, tu gayab tha!",0  
"Main tere saath ab aur nahi reh sakti, tu mujhe samajhta hi nahi! Main apni feelings tere saath share karti hoon, lekin tu kabhi meri baat nahi sunta!",0  
"Tune mujhe kyun cheat kiya? Mujhe tujhse yeh umeed nahi thi! Main tere liye sab kuch karti thi, lekin tu ne mujhe dhoka diya!",0  
"Main tere saath ab aur baat nahi karungi, tu hamesha jhooth bolta hai! Mujhe tujh par bharosa tha, lekin ab nahi raha!",0  
"Tune mere peeche kyun baatein ki? Mujhe sab pata chal gaya hai! Tu sochta hai ki main kuch nahi jaanungi, lekin mujhe sab kuch pata chal gaya hai!",0  
"Main tere saath ab aur kaam nahi karungi, tu hamesha blame karta hai! Tu apni galtiyon ke liye mujhe responsible banata hai, jo mujhe bilkul pasand nahi hai!",0  
"Tune mujhe kyun dhoka diya? Mujhe tujh par bharosa nahi raha! Main tere liye sab kuch karti thi, lekin tu ne mujhe hurt kiya!",0  
"Main tere saath ab kabhi nahi rahungi, tu mujhe hamesha hurt karta hai! Tu hamesha apne baare mein hi sochta hai aur mujhe ignore karta hai!",0  

"Hello beta, hostel mein sab kaise chal raha hai? Tum khush ho wahan?",0  
"Haan mummy, sab theek hai. Bas thoda busy hoon classes aur assignments ke saath.",0  
"Beta, khana time pe kha rahe ho na? Wahan ka khana kaisa hai?",0  
"Haan mummy, kha leta hoon. Hostel ka khana thoda ajeeb lagta hai, lekin adjust kar raha hoon.",0  
"Beta, tumhare kapde dhul gaye? Ya phir wahi gande kapde pehen rahe ho?",0  
"Mummy, kapde dhul leta hoon weekend pe. Ab main independent ho gaya hoon!",0  
"Beta, tumhare exams kab hain? Padhai kaise chal rahi hai?",0  
"Exams agle mahine hain mummy. Padhai theek chal rahi hai, lekin thoda pressure hai.",0  
"Beta, tumhare dost kaise hain? Sab theek se behave karte hain na?",0  
"Haan papa, sab theek hain. Mere roommates bhi ache hain, sab mil-jul ke rehte hain.",0  
"Beta, tumhare paas paise hain ya aur bhej doon?",0  
"Haan papa, abhi paise hain. Agar zarurat hogi toh bata dunga.",0  
"Beta, tumhare health kaise hai? Wahan thand lagti hai kya?",0  
"Haan mummy, thoda thand hai, lekin sweater aur blanket kaafi hain. Main theek hoon.",0  
"Beta, tumhare room ka safai kaun karta hai? Tum khud karte ho ya staff?",0  
"Mummy, room ki safai main aur mera roommate milke karte hain. Kabhi-kabhi staff bhi help karta hai.",0  
"Beta, tumhare liye kuch bhejna hai kya? Snacks ya ghar ka khana?",0  
"Haan mummy, ghar ke parathe aur achar bhej do. Hostel ka khana boring lagta hai.",0  
"Beta, tumhare friends ke saath time kaise bita rahe ho?",0  
"Mummy, hum log milke movies dekhte hain aur kabhi-kabhi cricket khelte hain.",0  
"Beta, tumhare warden kaise hain? Strict hain ya friendly?",0  
"Warden theek hain mummy, thoda strict hain lekin zarurat padne par help karte hain.",0  
"Beta, tumhare room ka light aur fan theek se chal raha hai na?",0  
"Haan papa, sab theek hai. Kabhi-kabhi light chali jaati hai, lekin zyada problem nahi hoti.",0  
"Beta, tumhare liye sweater ya aur kapde bhej doon kya?",0  
"Nahi mummy, abhi sab kuch hai mere paas. Agar zarurat hogi toh bata dunga.",0  
"Beta, tumhare hostel mein koi cultural event ho raha hai kya?",0  
"Haan papa, agle hafte ek fest hai. Main aur mere friends usme participate kar rahe hain.",0  
"Beta, tumhare liye ghar aane ka plan kab hai?",0  
"Mummy, agle mahine holidays mein ghar aaunga. Aap sabko bohot miss kar raha hoon.",0  
"Beta, tumhare roommate kaise hain? Tumhare saath theek se rehte hain na?",0  
"Haan papa, mere roommates ache hain. Hum sab ek dusre ki help karte hain.",0  
"Beta, tumhare liye kuch aur chahiye kya? Books ya stationery?",0  
"Haan mummy, ek notebook aur pen bhej dena. Baaki sab theek hai.",0  
"Beta, tumhare hostel mein koi problem ho toh humein zarur batana.",0  
"Haan papa, zarur bataunga. Abhi sab theek hai, aap tension mat lo.",0
"Namaste, main Rajesh bol raha hoon Bank Verification Department se. Aapka account verify karna hai, abhi apna OTP share karein.",1  
"Hello, main Sneha bol rahi hoon Income Tax Department se. Aapka Rs. 50,000 ka tax refund pending hai, bas Rs. 2,000 ka processing fee pay karein.",1  
"Namaste, main Ramesh bol raha hoon Lottery Department se. Aapne 10 lakh ki lottery jeeti hai, bas Rs. 5,000 ka registration fee pay karein.",1  
"Hello, main Pooja bol rahi hoon Electricity Department se. Aapka bijli ka bill pending hai, abhi Rs. 3,000 pay karein warna connection cut ho jayega.",1  
"Namaste, main Ankit bol raha hoon Insurance Company se. Aapki policy lapse hone wali hai, abhi Rs. 2,500 ka payment karein.",1  
"Hello, main Sneha bol rahi hoon Bank Fraud Department se. Aapke account se suspicious transaction detect hua hai, apna ATM PIN share karein.",1  
"Namaste, main Rahul bol raha hoon Telecom Company se. Aapka SIM deactivate hone wala hai, abhi Rs. 1,000 pay karein.",1  
"Hello, main Priya bol rahi hoon Health Insurance Department se. Aapka health card renew karna hai, abhi Rs. 3,000 ka payment karein.",1  
"Namaste, main Manoj bol raha hoon Online Shopping Company se. Aapka Rs. 5,000 ka gift voucher pending hai, bas Rs. 500 ka processing fee pay karein.",1  
"Hello, main Geeta bol rahi hoon Bank Loan Department se. Aapka loan approve ho gaya hai, bas Rs. 2,000 ka processing fee pay karein.",1  
"Namaste, main Sneha bol rahi hoon Credit Card Department se. Aapka card block hone wala hai, apna card number aur OTP share karein.",1  
"Hello, main Pooja bol rahi hoon Gas Agency se. Aapka gas connection cancel hone wala hai, abhi Rs. 1,500 pay karein.",1  
"Namaste, main Ramesh bol raha hoon Pension Department se. Aapka pension stop hone wala hai, abhi Rs. 2,000 ka verification fee pay karein.",1  
"Hello, main Priya bol rahi hoon Aadhaar Update Center se. Aapka Aadhaar deactivate hone wala hai, abhi Rs. 500 pay karein.",1  
"Namaste, main Rahul bol raha hoon Travel Agency se. Aapka free trip confirm karna hai, bas Rs. 1,000 ka registration fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Bank Security Department se. Aapka account hack hone wala hai, apna account details aur OTP share karein.",1  
"Namaste, main Pooja bol rahi hoon Online Shopping Refund Department se. Aapka refund process karna hai, bas Rs. 500 ka processing fee pay karein.",1  
"Hello, main Manoj bol raha hoon Mutual Fund Agency se. Aapka paisa double ho sakta hai, bas abhi Rs. 10,000 invest karein.",1  
"Namaste, main Ramesh bol raha hoon Mobile Recharge Department se. Aapka recharge pending hai, abhi Rs. 200 pay karein.",1  
"Hello, main Geeta bol rahi hoon Wealth Multiplier Agency se. Aapka paisa 6 mahine mein 3 guna hoga, abhi join karein.",1  
"Namaste beta, kaise ho? Tumhara din kaisa tha? Tumhare hostel mein sab theek chal raha hai na?",0  
"Haan chacha ji, sab theek hai. Classes thodi hectic hain, lekin manage kar raha hoon.",0  
"Beta, padhai kaise chal rahi hai? Tumhare exams kab hain?",0  
"Chacha ji, exams agle mahine hain. Syllabus kaafi zyada hai, lekin roz thoda-thoda karke complete kar raha hoon",0  
"Bahut achha beta. Tumhare teachers kaise hain? Kya wo tumhari help karte hain?",0  
"Haan chacha ji, teachers kaafi supportive hain. Agar koi doubt hota hai toh wo turant clear kar dete hain.",0  
"Beta, tumhare health ka kya haal hai? Khana time pe kha rahe ho na?",0
"Haan chacha ji, hostel ka khana thoda ajeeb lagta hai, lekin adjust kar raha hoon. Aap tension mat lo.",0  
"Beta, agar ghar ka khana ya kuch aur chahiye ho toh mujhe bata dena. Main courier kar dunga.",0  
"Haan chacha ji, agar ghar ke parathe aur achar bhej dena toh maza aa jayega.",0  
"Bilkul beta, main agle hafte bhej dunga. Tumhare dost kaise hain wahan?",0  
"Dost ache hain chacha ji. Roommates bhi supportive hain, sab mil-jul kar rehte hain.",0  
"Bahut badhiya beta. Tum apne sapne ke liye mehnat karte raho. Hum sab tumhare saath hain.",0  
"Thank you chacha ji, aapka support hi sab kuch hai.",0  
"Achha beta, ab phone rakh raha hoon. Apna khayal rakhna aur time pe sona.",0  
"Ji chacha ji, aap bhi apna dhyan rakhiye. Namaste!",0

"Beta, tumhare school ka project kaise chal raha hai? Kya sab complete ho gaya?",0  
"Chacha ji, project almost complete hai. Teacher ne kaafi help ki.",0  
"Bahut achha beta. Tumhare marks bhi ache aayenge. Kitne din baad submit karna hai?",0  
"Agle hafte chacha ji. Bas thoda finishing touch dena baaki hai.",0  
"Beta, hard work karo. Tumhare efforts ka result zarur milega. Agar kisi cheez mein help chahiye ho toh mujhe batao.",0  
"Nahi chacha ji, abhi tak sab theek hai. Thank you!",0  
"Beta, tumhare sports ka kya haal hai? Kya tum abhi bhi cricket khelte ho?",0  
"Haan chacha ji, kabhi-kabhi khel leta hoon. Lekin zyada focus padhai pe hi hai.",0  
"Bahut achha beta. Lekin thoda physical activity zaruri hai. Dimag aur sharir dono healthy rahenge.",0  
"Haan chacha ji, main dhyan rakhunga. Aapka aur ghar ka sab kaise hai?",0  
"Sab theek hai beta. Tum bas apni padhai pe dhyan do. Aur agar kabhi kuch problem ho toh mujhe batao.",0  
"Bilkul chacha ji, main bataunga. Aapka aashirwad chahiye.",0  
"Hamesha tumhare saath hoon beta. Achha, ab phone rakh raha hoon. Time pe sona aur apna khayal rakhna.",0  
"Ji chacha ji, aap bhi apna dhyan rakhiye. Namaste!",0
"Namaste beta, tumhare exams kaise gaye? Kya sab theek raha?",0  
"Namaste chacha ji, exams theek gaye. Thoda tough tha lekin manage kar liya.",0  
"Koi baat nahi beta, tumne mehnat ki hai toh result zarur achha aayega. Tumhare teachers kaise hain wahan?",0  
"Teachers ache hain chacha ji. Wo sab doubts clear karte hain aur kaafi help karte hain.",0  
"Bahut badhiya beta. Tum apne focus ko kabhi lose mat karna. Hum tum par garv karte hain.",0  
"Thank you chacha ji, aapka support hi sab kuch hai!",0  
"Beta, tumhare kapde dhul rahe hain na? Ya wahi gande kapde pehen rahe ho?",0  
"Haha chacha ji, weekend pe kapde dhul leta hoon. Roommate bhi milke help karte hain.",0  
"Bahut achha beta. Tumhare health kaise hai? Wahan thand lagti hai kya?",0  
"Thoda thand hai chacha ji, lekin sweater aur blanket kaafi hain. Main theek hoon.",0  
"Beta, agar kuch chahiye ho toh mujhe batao. Main sab bhej dunga.",0  
"Ji chacha ji, abhi sab kuch hai mere paas. Agar zarurat hogi toh bataunga.",0  
"Bahut achha beta. Tum apne sapne ke liye mehnat karte raho. Tumhari success ke liye hum sab dua karte hain.",0  
"Thank you chacha ji, aapka support hi sab kuch hai.",0
"Beta, tumhare sports mein kaise chal raha hai? Kya tum abhi bhi cricket khelte ho?",0  
"Chacha ji, main cricket khelta hoon. College mein ek match jeeta tha pichle mahine.",0  
"Wah beta, yeh toh bahut achhi baat hai. Tum academics ke saath sports pe bhi dhyan de rahe ho, mujhe khushi hui.",0  
"Haan chacha ji, balance karne ki koshish karta hoon.",0  
"Bahut achha beta. Apne health ka dhyan rakhna aur apne sapno ke liye shiddat se kaam karna.",0  
"Bilkul chacha ji, aapka aashirwad chahiye.",0  
"Beta, tumhare hostel mein koi cultural event ho raha hai kya?",0  
"Haan chacha ji, agle hafte ek fest hai. Main aur mere friends usme participate kar rahe hain.",0  
"Bahut badhiya beta. Tumhare dost kaise hain wahan?",0  
"Dost ache hain chacha ji. Roommates bhi supportive hain, sab mil-jul kar rehte hain.",0  
"Bahut achha beta. Tum apne sapne ke liye mehnat karte raho. Hum sab tumhare saath hain.",0  
"Thank you chacha ji, aapka support hi sab kuch hai.",0

"Hello, main Ramesh bol raha hoon Bank Security Department se. Aapka account hack hone wala hai, bas abhi apna account number aur OTP share karein.",1  
"Namaste, main Sneha bol rahi hoon Lottery Department se. Aapne 25 lakh ki lottery jeeti hai, bas Rs. 5,000 ka registration fee pay karein.",1  
"Hello, main Priya bol rahi hoon Income Tax Department se. Aapka Rs. 75,000 ka tax refund pending hai, bas Rs. 5,000 ka processing fee pay karein.",1  
"Namaste, main Ankit bol raha hoon Telecom Company se. Aapka SIM deactivate hone wala hai, bas abhi Rs. 1,500 pay karein.",1  
"Hello, main Rahul bol raha hoon Health Insurance Department se. Aapka health card renew karna hai, bas Rs. 3,000 ka payment karein.",1  
"Namaste, main Pooja bol rahi hoon Online Shopping Refund Department se. Aapka refund process karna hai, bas Rs. 500 ka verification fee pay karein.",1  
